id,user_id,iban,pan,pin,cvv,track1,track2,expiring_date
CcS-5783,1202,XX86140053957551676072771,4770792688499245,6737,771,%B4770792688499245^SQOSTGSQOSTG^2603000000000000000?,%B4770792688499245=2511101829506192?,07/28/26
CcS-5784,1203,XX937569504147010622978216,1710857511024965,8647,838,%B1710857511024965^HBHDUOHBHDUO^2910000000000000000?,%B1710857511024965=3205101362587276?,01/28/25
CcS-5785,1204,XX953360201935126249203326,7654501006261012,1284,372,%B7654501006261012^VSVRRWVSVRRW^2407000000000000000?,%B7654501006261012=2205101665615325?,03/28/29
CcS-5786,1205,XX471378818160009827321959,7779146109753206,3501,581,%B7779146109753206^GDPMPXGDPMPX^2512000000000000000?,%B7779146109753206=2910101329031623?,06/27/27
CcS-5787,1206,XX932724222237591368202085,2730961348442387,6175,980,%B2730961348442387^NPRRMRNPRRMR^3209000000000000000?,%B2730961348442387=2201101104488938?,02/25/28
CcS-5788,1207,XX538838431100257101281224,2666835263081608,2173,884,%B2666835263081608^YGNDUHYGNDUH^3308000000000000000?,%B2666835263081608=2610101333721643?,12/27/25
CcS-5789,1208,XX12108896463799807972317,3886748946370766,9439,258,%B3886748946370766^NLAFWZNLAFWZ^2208000000000000000?,%B3886748946370766=2301101596858171?,02/28/26
CcS-5790,1209,XX828774427754634363504154,3126662885892566,1017,313,%B3126662885892566^YQBAKKYQBAKK^3010000000000000000?,%B3126662885892566=3004101780403802?,12/27/28
CcS-5791,1210,XX907392113847912108198394,2287905424565309,7066,713,%B2287905424565309^BLWYZDBLWYZD^3307000000000000000?,%B2287905424565309=3406101263153364?,05/27/29
CcS-5792,1211,XX666993926068216679068896,2373014887093595,2392,487,%B2373014887093595^XPBMDUXPBMDU^2903000000000000000?,%B2373014887093595=2510101903759618?,10/27/28
CcS-5793,1212,XX482099948526511086724245,3180400439560474,7311,927,%B3180400439560474^TMQPVXTMQPVX^2803000000000000000?,%B3180400439560474=2409101144770827?,05/27/25
CcS-5794,1213,XX585536966532662306941241,8989339666462001,8884,703,%B8989339666462001^RQHQEGRQHQEG^2602000000000000000?,%B8989339666462001=3005101555699994?,01/27/28
CcS-5795,1214,XX938406784132637093180927,2230106832706821,2382,951,%B2230106832706821^MIHTMQMIHTMQ^3204000000000000000?,%B2230106832706821=2412101393318404?,10/29/28
CcS-5796,1215,XX318633355421092377006492,1010211929584501,8816,896,%B1010211929584501^NTEPAMNTEPAM^2209000000000000000?,%B1010211929584501=2904101881032903?,04/26/29
CcS-5797,1216,XX363384362111635789303706,2733584263524827,8875,741,%B2733584263524827^KUTJILKUTJIL^2806000000000000000?,%B2733584263524827=3008101583915176?,04/28/26
CcS-5798,1217,XX592752798515740053555726,3589431647813927,7564,184,%B3589431647813927^KYXKHZKYXKHZ^2407000000000000000?,%B3589431647813927=2304101638944897?,07/25/28
CcS-5799,1218,XX614418164592583507885942,9813348272033243,2737,906,%B9813348272033243^KYOFEUKYOFEU^3411000000000000000?,%B9813348272033243=2203101600724536?,04/28/26
CcS-5800,1219,XX666796023043010154237250,9642527761409683,6649,899,%B9642527761409683^NTEJUONTEJUO^2708000000000000000?,%B9642527761409683=2905101403961921?,12/25/27
CcS-5801,1220,XX422950011368408390280887,0054198495222895,9272,123,%B0054198495222895^NWMOUPNWMOUP^2706000000000000000?,%B0054198495222895=3108101596378882?,02/28/25
CcS-5802,1221,XX70439204839824066236127,4020596047139140,9020,816,%B4020596047139140^RRPRNKRRPRNK^3301000000000000000?,%B4020596047139140=2408101760385438?,09/29/29
CcS-5803,1222,XX214725210435263400328628,1216371452684621,4769,912,%B1216371452684621^HPQXJIHPQXJI^2904000000000000000?,%B1216371452684621=3309101661111177?,11/26/28
CcS-5804,1223,XX702961016629161056405523,5488401402591780,6546,254,%B5488401402591780^YKHFXNYKHFXN^2710000000000000000?,%B5488401402591780=2504101438948854?,12/28/25
CcS-5805,1224,XX497592032110064114783294,3914429078462280,5701,569,%B3914429078462280^YXRHYDYXRHYD^2406000000000000000?,%B3914429078462280=3210101358656178?,09/26/26
CcS-5806,1225,XX106542768700601784546478,4429299703801106,3164,525,%B4429299703801106^NZNDISNZNDIS^2911000000000000000?,%B4429299703801106=3208101738626795?,01/27/26
CcS-5807,1226,XX608279752203498383982206,6958628146312875,4895,226,%B6958628146312875^KSAGFDKSAGFD^2205000000000000000?,%B6958628146312875=2201101703295402?,05/28/25
CcS-5808,1227,XX105529375341046085348052,9561367827712514,7356,211,%B9561367827712514^AMRFLXAMRFLX^3405000000000000000?,%B9561367827712514=2510101710934798?,02/26/28
CcS-5809,1228,XX663484377983606916027077,4310964114034832,9753,662,%B4310964114034832^LXGVGPLXGVGP^2807000000000000000?,%B4310964114034832=2710101150473661?,09/28/25
CcS-5810,1229,XX444285031572977626767038,7346374677501911,8710,809,%B7346374677501911^QQRDZUQQRDZU^3210000000000000000?,%B7346374677501911=2809101307537972?,05/26/28
CcS-5811,1230,XX235527181261022500679071,5590912236223844,5999,318,%B5590912236223844^OFEQUGOFEQUG^2311000000000000000?,%B5590912236223844=3110101681604217?,06/29/29
CcS-5812,1231,XX109985161457097107553866,4722780366906843,9502,250,%B4722780366906843^YSLUDQYSLUDQ^2407000000000000000?,%B4722780366906843=3204101529238774?,06/25/26
CcS-5813,1232,XX808504024186370783865477,4411954772571253,5794,762,%B4411954772571253^WLQAVKWLQAVK^3203000000000000000?,%B4411954772571253=2909101439677923?,10/28/25
CcS-5814,1233,XX44927801348091205152642,4085097868104612,3573,143,%B4085097868104612^NEPCVWNEPCVW^2806000000000000000?,%B4085097868104612=3004101991684731?,09/26/27
CcS-5815,1234,XX805040196587348635073429,8525891555879025,1054,958,%B8525891555879025^OVDTQWOVDTQW^3004000000000000000?,%B8525891555879025=3011101497171398?,02/25/27
CcS-5816,1235,XX776109624491902698188164,1712706192365524,9039,590,%B1712706192365524^FSAPXQFSAPXQ^3009000000000000000?,%B1712706192365524=3105101715151732?,06/28/27
CcS-5817,1236,XX201333599743143055375416,8365195225987633,6123,482,%B8365195225987633^JNAHMWJNAHMW^3302000000000000000?,%B8365195225987633=2609101932316585?,02/28/29
CcS-5818,1237,XX999338631178398043737259,8427856259147010,1603,135,%B8427856259147010^IQLWYCIQLWYC^2912000000000000000?,%B8427856259147010=2403101772436581?,06/26/28
CcS-5819,1238,XX712662137016665783892169,3225805164314398,2809,767,%B3225805164314398^OXLDHLOXLDHL^2309000000000000000?,%B3225805164314398=3202101146244849?,11/25/26
CcS-5820,1239,XX508945598278270460035858,8787850293520263,7203,399,%B8787850293520263^QNQPVRQNQPVR^3109000000000000000?,%B8787850293520263=3210101111524929?,05/26/27
CcS-5821,1240,XX885772417593069945730446,4858478542793904,8711,255,%B4858478542793904^MEJNRDMEJNRD^2603000000000000000?,%B4858478542793904=2607101391090416?,09/27/27
CcS-5822,1241,XX579140855981377475329103,8101720509241013,2831,594,%B8101720509241013^ETMDORETMDOR^3306000000000000000?,%B8101720509241013=2304101970217178?,11/29/26
CcS-5823,1242,XX544805717294876286535120,2671230803459852,9206,287,%B2671230803459852^QRNGVCQRNGVC^2305000000000000000?,%B2671230803459852=2208101588959279?,05/27/27
CcS-5824,1243,XX487800258833787590275995,2338782587863629,3532,981,%B2338782587863629^NCGGSGNCGGSG^3406000000000000000?,%B2338782587863629=3401101306035014?,07/28/26
CcS-5825,1244,XX524506539206097123630530,1255343220071993,8732,624,%B1255343220071993^GCWYWNGCWYWN^2412000000000000000?,%B1255343220071993=2606101611212251?,03/27/25
CcS-5826,1245,XX871315338911866318744733,2680466533954681,5622,287,%B2680466533954681^FGPJLYFGPJLY^2804000000000000000?,%B2680466533954681=2902101842554450?,06/26/27
CcS-5827,1246,XX529809969082725144006746,9819517796707893,1475,976,%B9819517796707893^DERELKDERELK^3408000000000000000?,%B9819517796707893=2909101591381397?,09/25/26
CcS-5828,1247,XX22352292449135651959878,8721665512208656,2499,962,%B8721665512208656^HAYSSDHAYSSD^2602000000000000000?,%B8721665512208656=3404101840702947?,11/25/27
CcS-5829,1248,XX372180437563270914039612,6214957211810113,6399,485,%B6214957211810113^BFBZWEBFBZWE^2706000000000000000?,%B6214957211810113=3008101464617000?,10/28/29
CcS-5830,1249,XX597118804849299840177902,7655216513491652,2200,271,%B7655216513491652^QPHKVSQPHKVS^2503000000000000000?,%B7655216513491652=2406101968444099?,09/25/29
CcS-5831,1250,XX809610896956710327910759,5164588403331803,4385,334,%B5164588403331803^UEAWQUUEAWQU^2910000000000000000?,%B5164588403331803=3103101137097443?,07/25/25
CcS-5832,1251,XX339011181798277094319518,1074638065512337,5016,541,%B1074638065512337^OIUMFMOIUMFM^2212000000000000000?,%B1074638065512337=2609101640568399?,08/29/26
CcS-5833,1252,XX956260605355957747914126,9090316863610066,2912,518,%B9090316863610066^PTFESQPTFESQ^2509000000000000000?,%B9090316863610066=3212101756900478?,02/26/29
CcS-5834,1253,XX535215698213263403086986,3186063939814942,3335,793,%B3186063939814942^VXZNSNVXZNSN^3110000000000000000?,%B3186063939814942=3308101665601064?,01/27/27
CcS-5835,1254,XX354784037507768439091731,2586599947659819,3154,308,%B2586599947659819^OLLVOQOLLVOQ^2303000000000000000?,%B2586599947659819=3406101931696629?,09/25/29
CcS-5836,1255,XX56365908774793972037836,5704812873688979,3709,504,%B5704812873688979^QSILZGQSILZG^3005000000000000000?,%B5704812873688979=3111101216510241?,11/26/28
CcS-5837,1256,XX777541737272015854921094,1112721020874216,2227,347,%B1112721020874216^RLJXKTRLJXKT^3302000000000000000?,%B1112721020874216=2408101179154529?,02/25/29
CcS-5838,1257,XX682929692699299835888637,1526261393997565,4656,352,%B1526261393997565^RLRYOURLRYOU^3108000000000000000?,%B1526261393997565=3204101989383077?,02/28/26
CcS-5839,1258,XX585338695922176877692673,9894740081687123,5716,735,%B9894740081687123^IDOUKLIDOUKL^2411000000000000000?,%B9894740081687123=3404101473199511?,12/28/25
CcS-5840,1259,XX461336779805852619026178,3866345522259564,6603,889,%B3866345522259564^GYCKOZGYCKOZ^2803000000000000000?,%B3866345522259564=3110101629273132?,10/28/25
CcS-5841,1260,XX211138329197006442523787,9133554006791166,9232,706,%B9133554006791166^ULRULFULRULF^3001000000000000000?,%B9133554006791166=3110101184554854?,05/28/26
CcS-5842,1261,XX45393071422583125640325,1174881335188012,7843,604,%B1174881335188012^KLNMQGKLNMQG^3201000000000000000?,%B1174881335188012=2402101837465544?,03/27/28
CcS-5843,1262,XX511503843506773651923463,0051865228921961,1826,574,%B0051865228921961^XGVGFIXGVGFI^2608000000000000000?,%B0051865228921961=3312101146479397?,02/27/28
CcS-5844,1263,XX94328559022739292505209,3588173025011006,5661,610,%B3588173025011006^CNVUXTCNVUXT^2404000000000000000?,%B3588173025011006=2902101981465227?,06/29/26
CcS-5845,1264,XX575449873931820123946850,0864543476680385,3305,896,%B0864543476680385^LKIBAULKIBAU^2701000000000000000?,%B0864543476680385=3111101324641230?,05/29/29
CcS-5846,1265,XX488439293695989305835045,6268191153831274,7902,702,%B6268191153831274^TMPQCHTMPQCH^3302000000000000000?,%B6268191153831274=3011101431051659?,12/26/28
CcS-5847,1266,XX753779902409150916315240,3896086721498953,7972,131,%B3896086721498953^CKADSICKADSI^3107000000000000000?,%B3896086721498953=3010101971936392?,04/28/29
CcS-5848,1267,XX709317399805523216714451,6831957459553430,4570,676,%B6831957459553430^BXVSNMBXVSNM^3011000000000000000?,%B6831957459553430=2704101322486801?,01/25/28
CcS-5849,1268,XX687898891062413623523484,3168261889966900,3137,676,%B3168261889966900^LHSQDLLHSQDL^3311000000000000000?,%B3168261889966900=2301101805549870?,10/29/28
CcS-5850,1269,XX831274988740640653852447,7933055256875281,9507,523,%B7933055256875281^KTCMBZKTCMBZ^3311000000000000000?,%B7933055256875281=2909101704601231?,03/27/25
CcS-5851,1270,XX881628286526129418432635,9177417727880739,3914,134,%B9177417727880739^AVFUVBAVFUVB^2202000000000000000?,%B9177417727880739=2302101289136245?,09/29/27
CcS-5852,1271,XX142675815887929273722025,8569854731755979,4266,999,%B8569854731755979^LKTKWRLKTKWR^3103000000000000000?,%B8569854731755979=2902101558733510?,04/26/27
CcS-5853,1272,XX167448673046876450537647,9734025078057050,2978,357,%B9734025078057050^XSQHDGXSQHDG^2602000000000000000?,%B9734025078057050=2407101948066064?,12/27/26
CcS-5854,1273,XX213304019964568452659412,1556944833905781,3735,485,%B1556944833905781^CPBZQCCPBZQC^3008000000000000000?,%B1556944833905781=3107101204854944?,02/25/29
CcS-5855,1274,XX232909070773387798440662,8652335988017758,7190,203,%B8652335988017758^HNYWRCHNYWRC^2906000000000000000?,%B8652335988017758=3306101873140596?,06/25/28
CcS-5856,1275,XX952453258595060225256572,7286617241154017,2865,204,%B7286617241154017^YFWXZEYFWXZE^2908000000000000000?,%B7286617241154017=2408101663665501?,10/29/29
CcS-5857,1276,XX936534592123120689680641,6231920602970807,4907,336,%B6231920602970807^ZMHWKPZMHWKP^2408000000000000000?,%B6231920602970807=3210101563396095?,12/28/27
CcS-5858,1277,XX706722241254423142648580,5437890018442431,3280,987,%B5437890018442431^FWUIFSFWUIFS^2406000000000000000?,%B5437890018442431=2406101987368857?,04/27/26
CcS-5859,1278,XX182029196800470059916486,2532892083454627,5950,942,%B2532892083454627^TGINGOTGINGO^3310000000000000000?,%B2532892083454627=2612101662246545?,06/27/28
CcS-5860,1279,XX257743871580337242858387,5763954404251144,8094,638,%B5763954404251144^WYNVXTWYNVXT^2409000000000000000?,%B5763954404251144=2503101108838529?,09/28/25
CcS-5861,1280,XX683007380179272704901192,0656780583556103,8469,277,%B0656780583556103^YPKEZFYPKEZF^3211000000000000000?,%B0656780583556103=2304101113318509?,04/29/28
CcS-5862,1281,XX635350406134034529083458,5405757251303534,2400,871,%B5405757251303534^ASXZZRASXZZR^3406000000000000000?,%B5405757251303534=2505101840109384?,12/25/27
CcS-5863,1282,XX744431550832878986707445,0165211764189740,3959,245,%B0165211764189740^WJABEUWJABEU^3301000000000000000?,%B0165211764189740=2306101827594041?,06/26/29
CcS-5864,1283,XX209080994262110278150270,6532409143641252,5137,189,%B6532409143641252^UUSPREUUSPRE^2804000000000000000?,%B6532409143641252=3303101369627750?,10/27/29
CcS-5865,1284,XX261825939913245460001318,7019739121951153,9642,723,%B7019739121951153^BIPNYHBIPNYH^2711000000000000000?,%B7019739121951153=2305101610039405?,05/28/27
CcS-5866,1285,XX607143449622848316677092,4528033252344895,8234,710,%B4528033252344895^XGTHCOXGTHCO^2704000000000000000?,%B4528033252344895=2711101188115483?,05/29/25
CcS-5867,1286,XX271390414825273283886987,8479666106648884,5993,322,%B8479666106648884^LSDUVFLSDUVF^2812000000000000000?,%B8479666106648884=2302101787616422?,10/25/25
CcS-5868,1287,XX431501317600792432049631,7305697607688341,7533,630,%B7305697607688341^KUNTVVKUNTVV^2905000000000000000?,%B7305697607688341=3306101224435309?,01/29/27
CcS-5869,1288,XX982744561519104790424624,4538423681227504,3216,626,%B4538423681227504^HUWGVBHUWGVB^3309000000000000000?,%B4538423681227504=3006101656901264?,01/29/27
CcS-5870,1289,XX419106115436065763368702,4524484588563501,3992,368,%B4524484588563501^NDQSDUNDQSDU^2706000000000000000?,%B4524484588563501=2601101301900971?,10/28/28
CcS-5871,1290,XX799443074760847128495037,8727025032612082,2533,872,%B8727025032612082^SFHYKDSFHYKD^2902000000000000000?,%B8727025032612082=2905101933696928?,10/27/26
CcS-5872,1291,XX535185492735704229474237,1186944821238867,7344,519,%B1186944821238867^DQLLESDQLLES^2401000000000000000?,%B1186944821238867=2312101697232499?,10/28/25
CcS-5873,1292,XX166991364893200923032286,5196739807560936,9056,853,%B5196739807560936^IWXPNGIWXPNG^2905000000000000000?,%B5196739807560936=2502101470588636?,04/25/26
CcS-5874,1293,XX509500665665496804289552,0936580771276349,2345,311,%B0936580771276349^DNTMIZDNTMIZ^3106000000000000000?,%B0936580771276349=3408101188116446?,03/25/28
CcS-5875,1294,XX557367436128587103649832,4180935731071496,7868,136,%B4180935731071496^SJDIKFSJDIKF^3112000000000000000?,%B4180935731071496=2412101513890384?,05/26/26
CcS-5876,1295,XX457266446336339072248228,5143582106335903,5761,848,%B5143582106335903^FJNRVDFJNRVD^2402000000000000000?,%B5143582106335903=2811101868171152?,11/25/27
CcS-5877,1296,XX616544139682024828816830,5403686484159258,6821,281,%B5403686484159258^ZRCRZDZRCRZD^3212000000000000000?,%B5403686484159258=3008101707586014?,11/29/28
CcS-5878,1297,XX504970639889424251327672,5151283707832360,1399,231,%B5151283707832360^DTSMQXDTSMQX^3103000000000000000?,%B5151283707832360=2506101174767538?,07/26/29
CcS-5879,1298,XX969412029558193807806243,5442308191455282,8264,405,%B5442308191455282^UINYIQUINYIQ^3106000000000000000?,%B5442308191455282=2506101667715212?,12/29/25
CcS-5880,1299,XX981647926761116788209452,7749820862723974,6038,952,%B7749820862723974^JPBRHOJPBRHO^2204000000000000000?,%B7749820862723974=2302101499366391?,08/29/28
CcS-5881,1300,XX824374986733181285282748,0265610830378320,5783,627,%B0265610830378320^OVTEEWOVTEEW^2201000000000000000?,%B0265610830378320=2203101397184798?,02/26/26
CcS-5882,1301,XX993241987878430829784256,2534497741989509,8022,619,%B2534497741989509^NUDNTXNUDNTX^2608000000000000000?,%B2534497741989509=3109101489281485?,02/28/25
CcS-5883,1302,XX459225455816079872336319,8729837499577253,4937,410,%B8729837499577253^EZAXVZEZAXVZ^2511000000000000000?,%B8729837499577253=3310101218026232?,01/29/25
CcS-5884,1303,XX828792010095051142945046,4994514957716062,3095,202,%B4994514957716062^HPCGNAHPCGNA^2402000000000000000?,%B4994514957716062=2412101831018745?,10/27/27
CcS-5885,1304,XX313228602901144047508058,2121208324204563,5600,521,%B2121208324204563^IVAODNIVAODN^3112000000000000000?,%B2121208324204563=2609101143691401?,05/29/25
CcS-5886,1305,XX639801780688160650946872,4130578421202457,9367,848,%B4130578421202457^YIXFQIYIXFQI^3310000000000000000?,%B4130578421202457=3404101242078630?,09/29/25
CcS-5887,1306,XX395595464151656679760480,9864262462997281,6605,412,%B9864262462997281^XMQGNPXMQGNP^2911000000000000000?,%B9864262462997281=2409101605354611?,09/28/28
CcS-5888,1307,XX268111294631819861447653,2260192290640340,1676,640,%B2260192290640340^TKKORPTKKORP^2207000000000000000?,%B2260192290640340=2303101661095887?,07/27/26
CcS-5889,1308,XX942761303855055085264266,0129407552180906,1280,600,%B0129407552180906^LEIZMPLEIZMP^2211000000000000000?,%B0129407552180906=2902101559273609?,12/26/25
CcS-5890,1309,XX544511131421185463120651,3186883379248940,9320,545,%B3186883379248940^RTRTZGRTRTZG^2806000000000000000?,%B3186883379248940=3403101500670897?,05/26/27
CcS-5891,1310,XX644897539459534320102152,3655958442699170,5743,382,%B3655958442699170^FJIFHBFJIFHB^3210000000000000000?,%B3655958442699170=3109101847786894?,03/26/25
CcS-5892,1311,XX419769824659030404889906,4645086729176506,4074,697,%B4645086729176506^BZSTBUBZSTBU^2905000000000000000?,%B4645086729176506=2302101334879499?,07/27/26
CcS-5893,1312,XX695259389829144157996698,5713043804637964,7926,968,%B5713043804637964^MECGNDMECGND^3203000000000000000?,%B5713043804637964=2306101743965414?,01/27/29
